1 1:-1.125925 2:-0.123137 3:-1.222974 4:-0.033571 5:1.199002 6:-1.306686 7:4.063485 8:-0.634050 9:-1.193743 10:1.364514 11:18.584396 12:-0.824457 13:8.767674 14:-0.494401 15:-0.730470 16:-0.364578 17:-0.707738 18:-0.688023 19:0.281701 20:-0.329673 21:-0.007122 22:-0.115553 23:-0.838088 24:-0.481798 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:-0.710626 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:-0.300693 46:-0.208807 47:-0.928532 48:-0.322605 49:-0.568260 50:-1.695225 51:-1.128666 52:-0.392539 53:-1.265974 54:-0.221118 55:-0.002996 56:-0.001134 57:-0.000671 
1 1:-1.125925 2:-0.123137 3:4.510638 4:-0.033571 5:0.792332 6:2.742429 7:-0.760668 8:1.141525 9:-1.193743 10:0.958161 11:-1.556985 12:-0.268286 13:-1.141220 14:-0.494401 15:-0.730470 16:6.050438 17:-0.707738 18:-0.688023 19:0.434260 20:-0.329673 21:1.317703 22:-0.115553 23:1.467807 24:-0.481798 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:-0.710626 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:-0.300693 46:-0.208807 47:-0.928532 48:-0.322605 49:-0.568260 50:-0.381367 51:-1.128666 52:0.044551 53:-1.265974 54:-0.221118 55:-0.003085 56:-0.000773 57:-0.000244 
1 1:-1.125925 2:0.087431 3:0.472883 4:-0.033571 5:1.990939 6:-1.306686 7:1.490603 8:-0.634050 9:-1.193743 10:2.155832 11:-1.556985 12:-0.824457 13:-1.141220 14:-0.494401 15:-0.730470 16:1.158239 17:-0.707738 18:-0.688023 19:-0.035870 20:0.955795 21:0.244255 22:-0.115553 23:-0.838088 24:1.237287 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:7.395305 38:-0.255223 39:-0.373684 40:3.435703 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:-0.300693 46:-0.208807 47:-0.928532 48:-0.322605 49:-0.568260 50:-0.883724 51:-1.128666 52:0.307784 53:-0.411251 54:-0.221118 55:-0.000150 56:-0.000113 57:-0.000139 
1 1:-1.125925 2:-0.123137 3:-1.222974 4:-0.033571 5:1.284617 6:-1.306686 7:-0.760668 8:-0.634050 9:-1.193743 10:-0.560314 11:-1.556985 12:-0.824457 13:-1.141220 14:-0.494401 15:-0.730470 16:-0.364578 17:-0.707738 18:-0.688023 19:0.020172 20:-0.329673 21:1.304115 22:-0.115553 23:-0.838088 24:-0.481798 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:-0.710626 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:-0.300693 46:-0.208807 47:-0.928532 48:-0.322605 49:-0.568260 50:-1.695225 51:-1.128666 52:0.131479 53:-1.265974 54:-0.221118 55:-0.000951 56:-0.000624 57:-0.000476 
1 1:-1.125925 2:-0.123137 3:-1.222974 4:-0.033571 5:-0.727330 6:-1.306686 7:-0.760668 8:-0.634050 9:-1.193743 10:-0.560314 11:-1.556985 12:-0.824457 13:-1.141220 14:-0.494401 15:-0.730470 16:-0.364578 17:-0.707738 18:-0.688023 19:-0.565155 20:-0.329673 21:0.814949 22:-0.115553 23:3.773702 24:-0.481798 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:-0.710626 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:-0.300693 46:-0.208807 47:-0.928532 48:-0.322605 49:-0.568260 50:-1.695225 51:-1.128666 52:2.025535 53:3.753832 54:-0.221118 55:0.023569 56:0.000738 57:0.000365 
1 1:-1.125925 2:-0.123137 3:0.997791 4:-0.033571 5:1.648480 6:-1.306686 7:0.204162 8:-0.634050 9:-1.193743 10:-0.560314 11:-1.556985 12:-0.824457 13:8.987872 14:-0.494401 15:1.498541 16:-0.364578 17:0.874471 18:0.550392 19:0.415579 20:-0.329673 21:0.006466 22:-0.115553 23:-0.838088 24:-0.481798 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:-0.710626 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:-0.300693 46:-0.208807 47:-0.928532 48:-0.322605 49:-0.568260 50:0.649110 51:-1.128666 52:0.164536 53:-1.265974 54:-0.221118 55:-0.003603 56:-0.001198 57:-0.000564 
1 1:-1.125925 2:0.192715 3:-1.222974 4:-0.033571 5:2.675857 6:2.279673 7:-0.760668 8:-0.634050 9:2.471281 10:-0.560314 11:-1.556985 12:0.176650 13:-1.141220 14:-0.494401 15:14.996446 16:0.390835 17:0.617897 18:9.955654 19:0.126029 20:-0.329673 21:0.679070 22:-0.115553 23:1.204276 24:2.096829 25:-0.203801 26:-0.305347 27:-0.064379 28:1.032571 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:-0.710626 38:-0.255223 39:-0.373684 40:14.509354 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:-0.300693 46:-0.208807 47:-0.928532 48:-0.322605 49:-0.568260 50:1.847039 51:-1.128666 52:-0.325200 53:5.463280 54:-0.221118 55:-0.001861 56:0.000653 57:-0.000289 
1 1:-1.125925 2:-0.123137 3:-1.222974 4:-0.033571 5:-0.727330 6:-1.306686 7:-0.760668 8:-0.634050 9:-1.193743 10:-0.560314 11:-1.556985 12:-0.824457 13:-1.141220 14:-0.494401 15:-0.730470 16:-0.364578 17:-0.707738 18:-0.688023 19:-0.565155 20:-0.329673 21:-0.618580 22:-0.115553 23:-0.838088 24:-0.481798 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:-0.710626 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:-0.300693 46:-0.208807 47:-0.928532 48:-0.322605 49:-0.568260 50:7.694996 51:-1.128666 52:0.500006 53:-1.265974 54:-0.221118 55:-0.001603 56:-0.001092 57:-0.000676 
1 1:-0.627512 2:-0.088042 3:-0.819199 4:-0.033571 5:0.899351 6:-0.728241 7:0.043357 8:-0.532589 9:5.308720 10:-0.560314 11:0.680946 12:-0.077599 13:-0.921023 14:-0.494401 15:-0.730470 16:-0.364578 17:-0.622213 18:-0.252904 19:0.085554 20:-0.023609 21:0.448074 22:-0.115553 23:-0.508674 24:-0.481798 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.423085 37:-0.072363 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:-0.300693 46:-0.208807 47:-0.928532 48:-0.322605 49:0.033316 50:-0.394248 51:0.055262 52:-0.086453 53:-0.641890 54:0.032909 55:-0.002609 56:0.000121 57:0.004636 
1 1:-1.125925 2:-0.123137 3:-1.222974 4:-0.033571 5:5.565356 6:-1.306686 7:-0.760668 8:-0.634050 9:-1.193743 10:-0.560314 11:-1.556985 12:-0.824457 13:-1.141220 14:-0.494401 15:-0.730470 16:3.160683 17:-0.707738 18:-0.688023 19:-0.565155 20:-0.329673 21:-0.618580 22:-0.115553 23:-0.838088 24:-0.481798 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:-0.710626 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:-0.300693 46:-0.208807 47:-0.928532 48:-0.322605 49:5.218324 50:3.508683 51:-1.128666 52:0.597953 53:-1.265974 54:-0.221118 55:-0.000788 56:-0.001028 57:-0.000650 
1 1:-1.125925 2:-0.123137 3:-1.222974 4:-0.033571 5:1.755498 6:-1.306686 7:-0.760668 8:-0.634050 9:-1.193743 10:-0.560314 11:-1.556985 12:0.097197 13:-1.141220 14:-0.494401 15:-0.730470 16:1.026341 17:-0.707738 18:3.194576 19:-0.203996 20:-0.329673 21:0.570366 22:-0.115553 23:-0.838088 24:-0.481798 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:-0.710626 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:-0.300693 46:-0.208807 47:-0.928532 48:-0.322605 49:-0.568260 50:0.017943 51:-1.128666 52:0.424097 53:-1.265974 54:-0.221118 55:-0.003753 56:-0.001177 57:-0.000567 
1 1:-1.125925 2:-0.123137 3:-1.222974 4:-0.033571 5:-0.727330 6:-1.306686 7:-0.760668 8:-0.634050 9:-1.193743 10:-0.560314 11:-1.556985 12:-0.824457 13:-1.141220 14:-0.494401 15:-0.730470 16:-0.364578 17:-0.707738 18:-0.688023 19:-0.565155 20:-0.329673 21:-0.618580 22:-0.115553 23:-0.838088 24:-0.481798 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:-0.710626 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:1.197274 46:-0.208807 47:-0.928532 48:-0.322605 49:-0.568260 50:0.829444 51:-1.128666 52:0.087403 53:1.393166 54:-0.221118 55:-0.000303 56:-0.000815 57:-0.000536 
1 1:-0.627512 2:-0.088042 3:-0.819199 4:-0.033571 5:0.899351 6:-0.728241 7:0.043357 8:-0.532589 9:5.308720 10:-0.560314 11:0.680946 12:-0.077599 13:-0.921023 14:-0.494401 15:-0.730470 16:-0.364578 17:-0.622213 18:-0.252904 19:0.085554 20:-0.023609 21:0.448074 22:-0.115553 23:-0.508674 24:-0.481798 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.423085 37:-0.072363 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:-0.300693 46:-0.208807 47:-0.928532 48:-0.322605 49:0.033316 50:-0.394248 51:0.055262 52:-0.086453 53:-0.641890 54:0.032909 55:-0.002612 56:0.000121 57:0.004633 
1 1:-1.125925 2:-0.123137 3:-1.222974 4:-0.033571 5:-0.727330 6:-1.306686 7:-0.760668 8:-0.634050 9:-1.193743 10:-0.560314 11:-1.556985 12:-0.824457 13:-1.141220 14:-0.494401 15:-0.730470 16:-0.364578 17:-0.707738 18:-0.688023 19:-0.565155 20:-0.329673 21:-0.618580 22:-0.115553 23:-0.838088 24:-0.481798 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:-0.710626 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:1.197274 46:-0.208807 47:-0.928532 48:-0.322605 49:-0.568260 50:0.829444 51:-1.128666 52:0.087403 53:1.393166 54:-0.221118 55:-0.000303 56:-0.000815 57:-0.000536 
1 1:-1.125925 2:-0.123137 3:-1.222974 4:-0.033571 5:-0.727330 6:-1.306686 7:8.137214 8:-0.634050 9:-1.193743 10:-0.560314 11:-1.556985 12:-0.824457 13:-1.141220 14:-0.494401 15:-0.730470 16:-0.364578 17:-0.707738 18:-0.688023 19:0.471621 20:-0.329673 21:-0.618580 22:-0.115553 23:-0.838088 24:13.148085 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:-0.710626 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:-0.300693 46:-0.208807 47:-0.928532 48:-0.322605 49:-0.568260 50:-1.695225 51:-1.128666 52:0.058019 53:-1.265974 54:-0.221118 55:-0.002576 56:-0.001028 57:-0.000619 
1 1:-1.125925 2:-0.123137 3:-1.222974 4:-0.033571 5:-0.727330 6:-1.306686 7:-0.760668 8:-0.634050 9:-1.193743 10:-0.560314 11:-1.556985 12:-0.824457 13:-1.141220 14:-0.494401 15:-0.730470 16:3.628320 17:-0.707738 18:-0.688023 19:-0.565155 20:-0.329673 21:-0.618580 22:-0.115553 23:-0.838088 24:-0.481798 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:-0.710626 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:-0.300693 46:-0.208807 47:-0.928532 48:-0.322605 49:-0.568260 50:2.838873 51:-1.128666 52:0.038429 53:-1.265974 54:-0.221118 55:-0.001470 56:-0.001049 57:-0.000645 
1 1:-1.125925 2:-0.123137 3:-1.222974 4:-0.033571 5:0.663910 6:-1.306686 7:2.723442 8:-0.634050 9:-1.193743 10:-0.560314 11:12.989568 12:0.208432 13:-1.141220 14:-0.494401 15:-0.730470 16:0.414816 17:4.851373 18:-0.688023 19:-0.160407 20:15.646860 21:0.264637 22:-0.115553 23:-0.838088 24:2.178690 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:-0.710626 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:-0.300693 46:-0.208807 47:-0.928532 48:-0.322605 49:-0.568260 50:4.217136 51:-1.128666 52:-0.281124 53:-1.265974 54:-0.221118 55:-0.002515 56:0.000121 57:-0.000424 
1 1:10.536950 2:-0.123137 3:-1.222974 4:-0.033571 5:-0.727330 6:-1.306686 7:-0.760668 8:-0.634050 9:-1.193743 10:-0.560314 11:-1.556985 12:1.034743 13:-1.141220 14:-0.494401 15:-0.730470 16:-0.364578 17:4.295462 18:-0.688023 19:0.530776 20:-0.329673 21:-0.618580 22:-0.115553 23:-0.838088 24:-0.481798 25:-0.203801 26:-0.305347 27:-0.064379 28:-0.399385 29:-0.355435 30:-0.444153 31:-0.337198 32:-0.415105 33:-0.274541 34:-0.419479 35:-0.298938 36:-0.574400 37:-0.710626 38:-0.255223 39:-0.373684 40:-0.539454 41:-0.459334 42:-0.204014 43:-0.995195 44:-0.180368 45:0.916405 46:-0.208807 47:-0.928532 48:-0.322605 49:-0.568260 50:-1.695225 51:-1.128666 52:0.692228 53:-1.265974 54:-0.221118 55:-0.003089 56:-0.001071 57:-0.000590 
